id,title,company,location,salary,description
NAU_598517, Business Development Executive - Mumbai(female),Naukri Listed Company,Mumbai," 3,00,000 - 6,00,000 PA. "," Business Development Executive - Mumbai(female) Retail Sales  Lead Generation| Inhouse Sales| Cold Calling| Business Development| Interpersonal Skills| Communication Sales , Retail , Business Development Ceramics, Sanitary ware 2 - 6 yrs"
NAU_292069, Customer Success Executive,Naukri Listed Company,Bengaluru," 5,00,000 - 10,00,000 PA. "," Customer Success Executive Quality  Sales Process| Product Marketing| Product Training| Account Management| Product Service| Interpersonal Skills| SAAS| crm| customer relationship management ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 3 - 8 yrs"
NAU_862751, Medical Coder Jobs - Zoology / Microbiology / Biology 2019 Freshers,Naukri Listed Company,"Chennai,Erode,Karur"," 2,50,000 - 2,75,000 PA. "," Medical Coder Jobs - Zoology / Microbiology / Biology 2019 Freshers Medical Professional  biotechnology| radiology| microbiology| nursing| biomedical| nutrition| bsc| biochemistry| pharmacy| life sciences| optometry| zoology Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Medical, Healthcare, Hospitals 0 - 2 yrs"
NAU_360066, Area Sales Officer,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Area Sales Officer HR/ Recruitment / IR  Relationship management| MIN| Helpdesk| Area sales| debit| Retail sales| CRM HR , Recruitment , Administration , IR Strategy, Management Consulting Firms 0 - 3 yrs"
NAU_429163, RCM Operations Head (US Healthcare),Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," RCM Operations Head (US Healthcare) Senior Management  kpo| healthcare bpo| operational head| accounting| business strategy| gm| profitability| us healthcare| revenue cycle management| rcm| medical billing| accounts receivable| provider| pnl| team management ITES , BPO , KPO , LPO , Customer Service , Operations KPO, Research, Analytics 14 - 20 yrs"
NAU_887052, Fixed Day Shift In NON BPO - South Delhi Location,Naukri Listed Company,Delhi NCR," 1,75,000 - 6,00,000 PA. "," Fixed Day Shift In NON BPO - South Delhi Location Voice  blended| barclays| cce| customer service| sr.executive| dell| amazon| amex| fresher| dayshift| ba ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 0 - 5 yrs"
NAU_739059," Urgently Looking For Sales Executive- Vashi, Navi Mumbai",Naukri Listed Company,Navi Mumbai," 2,00,000 - 3,25,000 PA. "," Urgently Looking For Sales Executive- Vashi, Navi Mumbai Retail Sales  Training| Grievance Handling| FMCG| Supply Chain| Wholesale| Sales Executive Activities Sales , Retail , Business Development FMCG, Foods, Beverage 2 - 5 yrs"
NAU_926067, Senior/lead Project Manager - Interior Design/construction,Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Senior/lead Project Manager - Interior Design/construction Project Management  Project Management| Construction Management| Program Management| Residential| Architecture| Building Construction| Interior Designing| Quality Standards| Customer Satisfaction| Interpersonal Communication Site Engineering , Project Management Construction, Engineering, Cement, Metals 6 - 10 yrs"
NAU_959005, Hiring For Service Desk,Naukri Listed Company,Mumbai," 2,00,000 - 3,00,000 PA. "," Hiring For Service Desk Technical Support  technical helpdesk| IT Service Desk| Ticketing Tools| Call Coordinator| Service Desk| it helpdesk IT Hardware , Technical Support , Telecom Engineering IT-Hardware & Networking 1 - 6 yrs"
NAU_502466, O365 Service Delivery Analyst,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," O365 Service Delivery Analyst Admin/Maintenance/Security/Datawarehousing  Networking| Infrastructure management| Enterprise architecture| Technical leadership| Hardware| Subject Matter Expert| Management| Budgeting| Software solutions IT Software - Application Programming , Maintenance Chemicals, PetroChemical, Plastic, Rubber 2 - 5 yrs"
NAU_303284, Marketing Executive,Naukri Listed Company,Hyderabad," 2,00,000 - 3,00,000 PA. "," Marketing Executive Marketing  Media Sales| Sales| Business Development| Space Selling| Competition Mapping| space marketing| media marketing Marketing , Advertising , MR , PR , Media Planning Education, Teaching, Training 2 - 6 yrs"
NAU_978985, Software Engineering Sr . Technical Analyst / Designer II,Naukri Listed Company,"Bengaluru,Karnal", Not Disclosed by Recruiter ," Software Engineering Sr . Technical Analyst / Designer II Programming & Design  Unix| Telecom| Maven| Core Java| Debugging| Intellectual property| J2Ee| Network management| Technical Analyst IT Software - Application Programming , Maintenance Telcom, ISP 5 - 10 yrs"
NAU_962237, Advance java Spring Hibernate Developer Walk in Drive on 20th July,Naukri Listed Company,"Gurgaon,Noida"," 4,00,000 - 9,00,000 PA. "," Advance java Spring Hibernate Developer Walk in Drive on 20th July Programming & Design  spring| css| java| jsp| servlets| Javascript| J2Ee| html| hibernate IT Software - Application Programming , Maintenance IT-Software, Software Services 2 - 4 yrs"
NAU_568730, Engineer Sales,Naukri Listed Company,Gurgaon, Not Disclosed by Recruiter ," Engineer Sales Senior Management  EHS| Costing| SAP| Industrial safety| Action plan| Project management| Process control| Siemens| Automation systems| Management ITES , BPO , KPO , LPO , Customer Service , Operations Electricals, Switchgears 5 - 8 yrs"
NAU_299833, Cluster Head { Team Handling - Agency Channel) CTC- 15 To 20 Lakhs,Naukri Listed Company,"Chandigarh,Ludhiana,Jalandhar"," 15,00,000 - 20,00,000 PA. "," Cluster Head { Team Handling - Agency Channel) CTC- 15 To 20 Lakhs Retail Sales  Regional Manager| ach| area manager| Senior Manager| sales & distribution| life insurance| Cluster Head| insurance sales| branch manager| branch head| deputy branch manager| AVP Sales , Retail , Business Development Insurance 10 - 20 yrs"
NAU_636401, CCE Required for UK/US Inbound Tech Support,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," CCE Required for UK/US Inbound Tech Support Voice  Outbound| Customer service| Technical support| Sales| Senior Executive| Inbound calls| Inbound voice process| US shift| Antivirus| Comp ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 0 - 3 yrs"
NAU_131472, Vice President Sales ( Industrial Automation Products ) : PUNE,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Vice President Sales ( Industrial Automation Products ) : PUNE Senior Management  market penetration| vice president| team management| branding| nsm| general manager| channel management| key account management| international marketing| distribution network| export marketing Sales , Retail , Business Development Semiconductors, Electronics 15 - 25 yrs"
NAU_956752, Marketing & Sales Consultant,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Marketing & Sales Consultant Retail Sales  Sales| bdm| Business Development| After Sales Service| Sales Consulting| Marketing Promotions| Marketing Sales , Retail , Business Development Consumer Electronics, Appliances, Durables 0 - 5 yrs"
NAU_601911, JD or CNC Admin or Systems Consultant,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," JD or CNC Admin or Systems Consultant Admin/Maintenance/Security/Datawarehousing  Jde Cnc| Performance Tuning| Bench Management IT Software - Application Programming , Maintenance IT-Software, Software Services 5 - 8 yrs"
NAU_889354, Hiring Experienced US Recruiter/ Sr. Recruiters,Naukri Listed Company,Mumbai," 2,25,000 - 6,50,000 PA. "," Hiring Experienced US Recruiter/ Sr. Recruiters HR/ Recruitment / IR  US Recruitment| Hiring| US IT Recruitment| C2C| w2 HR , Recruitment , Administration , IR IT-Software, Software Services 1 - 6 yrs"
NAU_201370, Digital Copywriter,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Digital Copywriter Creative  Branding| Digital marketing| Social media| Banners| Brand strategy| Marketing campaigns| Agency| Content| creative content| blogs Marketing , Advertising , MR , PR , Media Planning Advertising, PR, MR, Event Management 2 - 4 yrs"
NAU_769606, Cloud Engineer,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Cloud Engineer Admin/Maintenance/Security/Datawarehousing  Automation| operational support| Version control| GIT| Powershell| Project management| Configuration management| JSON| Troubleshooting| Python IT Software - Application Programming , Maintenance IT-Software, Software Services 3 - 5 yrs"
NAU_826040, Senior Executive / Assistant Manager - sales,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Senior Executive / Assistant Manager - sales Retail Sales  Printing| Business Development Manager| Packaging| Senior Marketing Executive| Sales| Senior Executive| Marketing planning| Consultancy| HRD Sales , Retail , Business Development Recruitment, Staffing 5 - 10 yrs"
NAU_148848, C++ Application Developer - Multithreading/sql,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," C++ Application Developer - Multithreading/sql Programming & Design  C++| Unix| Multithreading| Data Structure| Application Designing| SQL| Perl| Python| Scripting IT Software - Application Programming , Maintenance Banking, Financial Services, Broking 4 - 8 yrs"
NAU_600527,Senior Developer – Power BI,Naukri Listed Company, Chennai, Not Disclosed by Recruiter,"Senior Developer – Power BI Programming & Design Lumira|Power BI|Design Studio|SAP HANA|Developer - Power BI|Xcelsius|MS SQL Server|DAX|MDX Queries|Webi|SQL IT Software - DBA , Datawarehousing IT-Software / Software Services  5 - 7 Years"
NAU_716098,Vmware Cloud Administration,Naukri Listed Company, Gurgaon, Not Disclosed by Recruiter,Vmware Cloud Administration Admin/Maintenance/Security/Datawarehousing Unix|Linux|VMware Vsphere|Outsourcing|Troubleshooting|Operations|Technical support|System administration|SRM|Scripting IT Software - Other IT-Software / Software Services  1 - 5 Years
NAU_824975, Opening for Bi Senior Associate/consultant - Mumbai,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Opening for Bi Senior Associate/consultant - Mumbai Programming & Design  ETL| Bi| Data Visualization| Big Data| Tableau| Power Bi| Teradata IT Software - Application Programming , Maintenance IT-Software, Software Services 6 - 8 yrs"
NAU_442273, Regional Medical Advisor (respiratory),Naukri Listed Company,"Delhi,Mumbai,Kolkata,Chennai", Not Disclosed by Recruiter ," Regional Medical Advisor (respiratory) Medical Professional  content development| subject matter expertise| clinical trials| brand strategy| clinical data Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Pharma, Biotech, Clinical Research 1 - 2 yrs"
NAU_432766, Ruby On Rails Full-stack | Xpanxion International @ Pune,Naukri Listed Company,Pune, Best In Industry ," Ruby On Rails Full-stack | Xpanxion International @ Pune Programming & Design  ror| ruby| rails| ruby on rails| tdd| javascript| linux| macos| jquery IT Software - Application Programming , Maintenance IT-Software, Software Services 4 - 9 yrs"
NAU_533985, Solution Architect - Manufacturing,Naukri Listed Company,Pune (Baner) , Not Disclosed by Recruiter ," Solution Architect - Manufacturing Pre Sales  rfp| solution design| rfi| proposals| IOT| Manufacturing| Solution Architecture| PAAS| Analytics| Automation| Presales Sales , Retail , Business Development IT-Software, Software Services 10 - 15 yrs"
NAU_775971, Critical Care - Sr Resident/attending Consultant-delhi / Noida,Naukri Listed Company,"Delhi NCR,Faridabad,Noida", Not Disclosed by Recruiter ," Critical Care - Sr Resident/attending Consultant-delhi / Noida Medical Professional  pulmonology| critical care| internal medicine| Anesthesia| ICU Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Medical, Healthcare, Hospitals 0 - 5 yrs"
NAU_981918," Senior Production Manager,",Naukri Listed Company,Bengaluru," 10,00,000 - 15,00,000 PA. "," Senior Production Manager, Production/Manufacturing/Maintenance  production management| heavy fabrication| machine shop| production| factory head| production planning Production , Manufacturing , Maintenance Industrial Products, Heavy Machinery 15 - 20 yrs"
NAU_156921, Software Development Engineer - Java/c/ajax,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Software Development Engineer - Java/c/ajax Programming & Design  Java| C| RDBMS| OOAD| Javascript| Distributed Systems| Algorithm| Data Structure| AJAX| Operating Systems IT Software - Application Programming , Maintenance IT-Software, Software Services 3 - 7 yrs"
NAU_838570, Search Engine Optimization Expert SEO,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Search Engine Optimization Expert SEO Admin/Maintenance/Security/Datawarehousing  Business Analyst| SEO| HTML| Web analytics| Search engine optimization| CSS| Research| Content strategy| Basic| Monitoring IT Software - eCommerce , Internet Technologies IT-Software, Software Services 3 - 5 yrs"
NAU_373568, Associate_Data Scientist,Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Associate_Data Scientist R&D  Analytics| SQL| MS Office| Auditing| Financial services| Oracle| Data mining| Business operations| Asset management| Monitoring Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Banking, Financial Services, Broking 10 - 15 yrs"
NAU_359619, Hiring For Display/graphics Engineer,Naukri Listed Company,Hyderabad, Not Disclosed by Recruiter ," Hiring For Display/graphics Engineer Programming & Design  Java| Communication Skills| C++| C| Linux| Opengl| Computer Science| Programming| Demand Analysis| Android IT Software - Embedded , EDA , VLSI , ASIC , Chip Design Semiconductors, Electronics 3 - 8 yrs"
